time,filename,lng,lat,E,N,H,H_ellipsoid,yaw,pitch,roll,accuracy_index
072245.855,000804.jpg,120.61778297,24.00266384,211113.234,2655370.900,267.88,16.280,134.92,0,0,0.2
072246.358,000805.jpg,120.61767953,24.00275682,211102.738,2655381.226,268.882,16.280,134.27,0,0,0.2
072246.873,000806.jpg,120.61757288,24.00285067,211091.915,2655391.649,270.272,16.280,133.54,0,0,0.2
072247.374,000807.jpg,120.61746920,24.00294015,211081.394,2655401.587,271.891,16.280,132.87,0,0,0.2
072247.877,000808.jpg,120.61736569,24.00302728,211070.889,2655411.266,273.679,16.280,132.48,0,0,0.2
072248.378,000809.jpg,120.61726471,24.00311365,211060.641,2655420.859,275.449,16.280,133.26,0,0,0.2
072248.885,000810.jpg,120.61716519,24.00320355,211050.543,2655430.843,276.92,16.280,134.71,0,0,0.2
072249.386,000811.jpg,120.61706849,24.00329409,211040.732,2655440.897,277.846,16.280,135.81,0,0,0.2
072249.888,000812.jpg,120.61697463,24.00338886,211031.211,2655451.418,277.971,16.280,138.4,0,0,0.2
072250.390,000813.jpg,120.61688625,24.00349031,211022.250,2655462.678,277.423,16.280,142.82,0,0,0.2
072250.894,000814.jpg,120.61680660,24.00360042,211014.179,2655474.895,276.425,16.280,148.09,0,0,0.2
072251.399,000815.jpg,120.61673728,24.00371920,211007.163,2655488.069,275.278,16.280,154.03,0,0,0.2
072251.904,000816.jpg,120.61668248,24.00384811,211001.626,2655502.361,274.231,16.280,160.73,0,0,0.2
072252.409,000817.jpg,120.61664361,24.00398456,210997.713,2655517.483,273.416,16.280,167.56,0,0,0.2
072252.914,000818.jpg,120.61662253,24.00412672,210995.611,2655533.233,272.899,16.280,174.37,0,0,0.2
072253.421,000819.jpg,120.61662047,24.00427202,210995.445,2655549.325,272.67,16.278,-178.29,0,0,0.2
072253.925,000820.jpg,120.61663993,24.00441535,210997.468,2655565.194,272.733,16.273,-170.18,0,0,0.2
072254.447,000821.jpg,120.61668605,24.00455703,211002.203,2655580.872,273.257,16.275,-160.95,0,0,0.2
072254.955,000822.jpg,120.61674902,24.00468341,211008.648,2655594.851,274.031,16.270,-153.14,0,0,0.2
072255.457,000823.jpg,120.61682173,24.00479528,211016.079,2655607.220,275.112,16.270,-147.54,0,0,0.2
072255.960,000824.jpg,120.61689894,24.00489755,211023.965,2655618.525,276.566,16.270,-144.38,0,0,0.2
072256.465,000825.jpg,120.61697558,24.00499335,211031.791,2655629.114,278.011,16.270,-143.79,0,0,0.2
072256.970,000826.jpg,120.61704786,24.00508566,211039.173,2655639.317,279.079,16.270,-144.67,0,0,0.2
072257.478,000827.jpg,120.61711607,24.00517760,211046.140,2655649.480,279.555,16.270,-145.85,0,0,0.2
072257.980,000828.jpg,120.61717922,24.00526813,211052.592,2655659.489,279.35,16.270,-147.33,0,0,0.2
072258.488,000829.jpg,120.61724006,24.00536030,211058.809,2655669.680,278.484,16.270,-149.47,0,0,0.2
072258.990,000830.jpg,120.61729612,24.00545403,211064.541,2655680.045,277.077,16.270,-151.42,0,0,0.2
072259.491,000831.jpg,120.61734888,24.00554947,211069.938,2655690.600,275.332,16.270,-153.69,0,0,0.2
072259.993,000832.jpg,120.61739975,24.00564930,211075.143,2655701.642,273.412,16.270,-155.79,0,0,0.2
072300.498,000833.jpg,120.61744700,24.00575359,211079.982,2655713.179,271.516,16.270,-158.06,0,0,0.2
072300.999,000834.jpg,120.61749164,24.00586133,211084.556,2655725.099,269.828,16.270,-160.25,0,0,0.2
072301.501,000835.jpg,120.61753172,24.00597339,211088.667,2655737.498,268.421,16.270,-162.35,0,0,0.2
072302.003,000836.jpg,120.61756855,24.00608913,211092.449,2655750.306,267.4,16.270,-164.4,0,0,0.2
072302.508,000837.jpg,120.61760104,24.00620836,211095.790,2655763.502,266.861,16.270,-166.63,0,0,0.2
072303.010,000838.jpg,120.61762857,24.00632827,211098.627,2655776.774,266.735,16.270,-168.71,0,0,0.2
072303.512,000839.jpg,120.61765095,24.00644842,211100.940,2655790.074,266.907,16.270,-170.86,0,0,0.2
072304.013,000840.jpg,120.61766822,24.00656807,211102.733,2655803.321,267.179,16.270,-173.11,0,0,0.2
072304.538,000841.jpg,120.61768063,24.00669356,211104.033,2655817.215,267.358,16.270,-175.41,0,0,0.2
072305.045,000842.jpg,120.61768840,24.00681476,211104.860,2655830.636,267.332,16.270,-176.86,0,0,0.2
072305.547,000843.jpg,120.61769409,24.00693452,211105.475,2655843.897,266.932,16.270,-177.81,0,0,0.2
072306.052,000844.jpg,120.61769845,24.00705485,211105.955,2655857.223,266.207,16.270,-178.23,0,0,0.2
072306.563,000845.jpg,120.61770266,24.00717685,211106.420,2655870.733,265.093,16.270,-178.17,0,0,0.2
072307.065,000846.jpg,120.61770743,24.00729734,211106.941,2655884.076,263.683,16.270,-177.88,0,0,0.2
072307.567,000847.jpg,120.61771331,24.00741899,211107.576,2655897.547,262.104,16.270,-177.23,0,0,0.2
072308.069,000848.jpg,120.61772178,24.00754306,211108.475,2655911.285,260.42,16.270,-176.43,0,0,0.2
072308.572,000849.jpg,120.61773108,24.00766841,211109.459,2655925.165,258.812,16.270,-176.05,0,0,0.2
072309.074,000850.jpg,120.61774137,24.00779515,211110.544,2655939.198,257.415,16.270,-175.65,0,0,0.2
072309.576,000851.jpg,120.61775255,24.00792391,211111.720,2655953.455,256.321,16.270,-175.3,0,0,0.2
072310.078,000852.jpg,120.61776388,24.00805263,211112.912,2655967.708,255.488,16.270,-175.49,0,0,0.2
072310.580,000853.jpg,120.61777455,24.00818173,211114.036,2655982.002,255.011,16.270,-175.93,0,0,0.2
072311.085,000854.jpg,120.61778431,24.00831130,211115.068,2655996.349,254.832,16.270,-176.03,0,0,0.2
072311.587,000855.jpg,120.61779374,24.00843807,211116.065,2656010.386,254.85,16.270,-176.12,0,0,0.2
072312.092,000856.jpg,120.61780265,24.00856477,211117.010,2656024.416,254.952,16.270,-176.39,0,0,0.2
072312.598,000857.jpg,120.61781073,24.00869033,211117.870,2656038.319,255.042,16.270,-176.71,0,0,0.2
072313.101,000858.jpg,120.61781778,24.00881307,211118.624,2656051.911,254.947,16.270,-176.71,0,0,0.2
072313.604,000859.jpg,120.61782498,24.00893487,211119.393,2656065.398,254.68,16.270,-176.94,0,0,0.2
072314.107,000860.jpg,120.61783225,24.00905570,211120.169,2656078.778,254.188,16.270,-176.83,0,0,0.2
072314.628,000861.jpg,120.61784034,24.00918030,211121.029,2656092.575,253.342,16.270,-176.61,0,0,0.2
072315.134,000862.jpg,120.61784880,24.00930139,211121.926,2656105.983,252.228,16.270,-176.26,0,0,0.2
072315.643,000863.jpg,120.61785798,24.00942344,211122.897,2656119.497,250.877,16.270,-176.01,0,0,0.2
072316.148,000864.jpg,120.61786768,24.00954530,211123.921,2656132.990,249.408,16.270,-175.77,0,0,0.2
072316.653,000865.jpg,120.61787849,24.00966899,211125.057,2656146.686,248.005,16.270,-175.17,0,0,0.2
072317.158,000866.jpg,120.61789139,24.00979367,211126.407,2656160.491,246.704,16.270,-174.68,0,0,0.2
072317.668,000867.jpg,120.61790475,24.00992112,211127.805,2656174.602,245.595,16.270,-174.49,0,0,0.2
072318.170,000868.jpg,120.61791796,24.01004752,211129.187,2656188.597,244.764,16.270,-174.59,0,0,0.2
072318.673,000869.jpg,120.61792955,24.01017482,211130.404,2656202.692,244.236,16.270,-175.25,0,0,0.2
072319.174,000870.jpg,120.61794028,24.01030189,211131.534,2656216.762,243.947,16.263,-175.72,0,0,0.2
072319.678,000871.jpg,120.61795020,24.01042928,211132.581,2656230.868,243.693,16.260,-175.99,0,0,0.2
072320.182,000872.jpg,120.61795938,24.01055564,211133.553,2656244.859,243.569,16.260,-176.3,0,0,0.2
072320.685,000873.jpg,120.61796666,24.01068046,211134.331,2656258.681,243.425,16.260,-176.82,0,0,0.2
072321.188,000874.jpg,120.61797365,24.01080299,211135.079,2656272.249,243.235,16.260,-177.03,0,0,0.2
072321.690,000875.jpg,120.61798069,24.01092490,211135.832,2656285.749,242.922,16.260,-176.76,0,0,0.2
072322.191,000876.jpg,120.61798961,24.01104550,211136.776,2656299.102,242.336,16.260,-176.32,0,0,0.2
072322.693,000877.jpg,120.61799851,24.01116571,211137.717,2656312.413,241.502,16.260,-175.96,0,0,0.2
072323.194,000878.jpg,120.61800847,24.01128584,211138.767,2656325.715,240.462,16.260,-175.51,0,0,0.2
072323.696,000879.jpg,120.61801949,24.01140688,211139.924,2656339.117,239.311,16.260,-174.96,0,0,0.2
072324.197,000880.jpg,120.61803261,24.01152852,211141.296,2656352.584,238.123,16.260,-174.68,0,0,0.2
072324.716,000881.jpg,120.61804492,24.01165601,211142.586,2656366.700,236.993,16.260,-174.77,0,0,0.2
072325.222,000882.jpg,120.61805785,24.01178104,211143.939,2656380.544,236.056,16.260,-174.61,0,0,0.2
072325.723,000883.jpg,120.61807086,24.01190566,211145.300,2656394.342,235.355,16.260,-174.51,0,0,0.2
072326.225,000884.jpg,120.61808324,24.01203099,211146.597,2656408.219,234.823,16.260,-174.86,0,0,0.2
072326.728,000885.jpg,120.61809511,24.01215677,211147.843,2656422.145,234.448,16.260,-175.14,0,0,0.2
072327.241,000886.jpg,120.61810674,24.01228469,211149.064,2656436.309,234.125,16.260,-175.21,0,0,0.2
072327.744,000887.jpg,120.61811738,24.01240935,211150.184,2656450.112,233.877,16.260,-175.75,0,0,0.2
072328.246,000888.jpg,120.61812672,24.01253288,211151.171,2656463.790,233.649,16.260,-176.12,0,0,0.2
072328.748,000889.jpg,120.61813563,24.01265523,211152.115,2656477.338,233.382,16.260,-176.25,0,0,0.2
072329.250,000890.jpg,120.61814405,24.01277717,211153.008,2656490.840,233.019,16.260,-176.44,0,0,0.2
072329.752,000891.jpg,120.61815211,24.01289848,211153.864,2656504.273,232.483,16.260,-176.53,0,0,0.2
072330.264,000892.jpg,120.61815942,24.01302178,211154.645,2656517.927,231.723,16.260,-176.73,0,0,0.2
072330.775,000893.jpg,120.61816705,24.01314495,211155.458,2656531.565,230.845,16.260,-176.77,0,0,0.2
072331.275,000894.jpg,120.61817458,24.01326581,211156.261,2656544.948,229.8,16.260,-176.81,0,0,0.2
072331.778,000895.jpg,120.61818323,24.01338829,211157.177,2656558.511,228.728,16.260,-176.39,0,0,0.2
072332.282,000896.jpg,120.61819250,24.01351278,211158.158,2656572.295,227.536,16.260,-175.84,0,0,0.2
072332.787,000897.jpg,120.61820328,24.01363742,211159.292,2656586.096,226.459,16.260,-175.28,0,0,0.2
072333.288,000898.jpg,120.61821497,24.01376144,211160.518,2656599.828,225.553,16.260,-175.04,0,0,0.2
072333.790,000899.jpg,120.61822596,24.01388567,211161.674,2656613.583,224.887,16.260,-175.77,0,0,0.2
072334.292,000900.jpg,120.61823500,24.01400992,211162.631,2656627.341,224.523,16.260,-176.47,0,0,0.2
072334.809,000901.jpg,120.61824304,24.01413725,211163.487,2656641.441,224.534,16.260,-176.49,0,0,0.2
072335.312,000902.jpg,120.61825168,24.01425993,211164.403,2656655.025,224.797,16.260,-176.03,0,0,0.2
072335.818,000903.jpg,120.61826143,24.01438155,211165.431,2656668.492,225.091,16.260,-175.56,0,0,0.2
072336.320,000904.jpg,120.61827283,24.01450001,211166.626,2656681.608,225.345,16.260,-174.62,0,0,0.2
072336.825,000905.jpg,120.61828616,24.01461760,211168.018,2656694.627,225.432,16.260,-173.79,0,0,0.2
072337.327,000906.jpg,120.61830045,24.01473329,211169.506,2656707.436,225.249,16.253,-173.33,0,0,0.2
072337.829,000907.jpg,120.61831526,24.01484882,211171.048,2656720.226,224.661,16.257,-173.24,0,0,0.2
072338.331,000908.jpg,120.61833009,24.01496500,211172.591,2656733.089,223.732,16.250,-173.28,0,0,0.2
072338.833,000909.jpg,120.61834476,24.01508313,211174.119,2656746.168,222.519,16.250,-173.66,0,0,0.2
072339.337,000910.jpg,120.61835915,24.01520401,211175.619,2656759.551,221.148,16.250,-174.01,0,0,0.2
072339.839,000911.jpg,120.61837308,24.01532748,211177.073,2656773.222,219.812,16.250,-174.24,0,0,0.2
072340.340,000912.jpg,120.61838688,24.01545297,211178.515,2656787.116,218.669,16.250,-174.48,0,0,0.2
072340.850,000913.jpg,120.61840055,24.01558309,211179.945,2656801.523,217.918,16.250,-174.62,0,0,0.2
072341.353,000914.jpg,120.61841360,24.01571193,211181.311,2656815.788,217.56,16.250,-174.7,0,0,0.2
072341.856,000915.jpg,120.61842646,24.01584063,211182.658,2656830.038,217.609,16.250,-174.72,0,0,0.2
072342.360,000916.jpg,120.61843917,24.01596830,211183.989,2656844.174,217.898,16.250,-174.72,0,0,0.2
072342.867,000917.jpg,120.61845218,24.01609549,211185.351,2656858.256,218.426,16.250,-174.54,0,0,0.2
072343.373,000918.jpg,120.61846382,24.01621904,211186.572,2656871.936,218.958,16.250,-174.92,0,0,0.2
072343.874,000919.jpg,120.61847476,24.01633942,211187.721,2656885.265,219.382,16.250,-175.4,0,0,0.2
072344.377,000920.jpg,120.61848488,24.01645728,211188.786,2656898.315,219.855,16.250,-175.54,0,0,0.2
072344.894,000921.jpg,120.61849514,24.01657754,211189.866,2656911.631,220.047,16.250,-175.63,0,0,0.2
072345.395,000922.jpg,120.61850477,24.01669307,211190.880,2656924.423,219.998,16.250,-175.64,0,0,0.2
072345.897,000923.jpg,120.61851506,24.01680851,211191.962,2656937.205,219.68,16.250,-175.16,0,0,0.2
072346.402,000924.jpg,120.61852628,24.01692475,211193.138,2656950.075,218.974,16.250,-175.08,0,0,0.2
072346.904,000925.jpg,120.61853722,24.01704100,211194.286,2656962.947,218.03,16.250,-175.18,0,0,0.2
072347.406,000926.jpg,120.61854865,24.01715866,211195.484,2656975.975,217.066,16.250,-174.85,0,0,0.2
072347.916,000927.jpg,120.61856170,24.01727942,211196.848,2656989.345,216.211,16.250,-174.34,0,0,0.2
072348.421,000928.jpg,120.61857501,24.01739989,211198.238,2657002.683,215.54,16.250,-174.29,0,0,0.2
072348.928,000929.jpg,120.61858858,24.01752157,211199.655,2657016.155,215.031,16.250,-174.11,0,0,0.2
072349.430,000930.jpg,120.61860194,24.01764247,211201.050,2657029.541,214.521,16.250,-174.27,0,0,0.2
